Year,State,NMFS Name,Pounds,Dollars,Collection,Confidentiality
1989,WASHINGTON,ROCKFISHES **,"7,855,056","2,332,547",Commercial,Public
1989,WASHINGTON,SABLEFISH ,"5,651,329","3,610,854",Commercial,Public
1989,WASHINGTON,"SALMON, CHINOOK ","8,292,312","8,795,674",Commercial,Public
1989,WASHINGTON,"SALMON, CHUM ","9,780,712","7,432,146",Commercial,Public
1989,WASHINGTON,"SALMON, COHO ","8,481,276","8,613,109",Commercial,Public
1989,WASHINGTON,"SALMON, PACIFIC **","19,138","49,161",Commercial,Public
1989,WASHINGTON,"SALMON, PINK ","15,180,899","6,074,472",Commercial,Public
1989,WASHINGTON,"SALMON, SOCKEYE ","12,275,092","24,718,613",Commercial,Public
1989,WASHINGTON,SCALLOPS **,"10,601","149,986",Commercial,Public
1989,WASHINGTON,SCULPINS **,"7,434","2,069",Commercial,Public
1989,WASHINGTON,"SHARK, DOGFISH, SPINY ","3,090,296","410,545",Commercial,Public
1989,WASHINGTON,"SHARK, TOPE","1,239",648,Commercial,Public
1989,WASHINGTON,"SHARKS, CHONDRICHTHYES (CLASS) **",897,531,Commercial,Public
1989,WASHINGTON,"SHRIMP, BRINE ","21,224","10,974",Commercial,Public
1989,WASHINGTON,"SHRIMP, OCEAN ","15,908,859","5,889,302",Commercial,Public
1989,WASHINGTON,"SHRIMPS, PENAEID **","116,295","188,106",Commercial,Public
1989,WASHINGTON,"SKATES, RAJIDAE (FAMILY) **","260,511","16,428",Commercial,Public
1989,WASHINGTON,"SMELT, EULACHON ","3,057,291","283,999",Commercial,Public
1989,WASHINGTON,SMELTS **,"99,712","29,695",Commercial,Public
1989,WASHINGTON,"SOLE, BUTTER ","1,107",296,Commercial,Public
1989,WASHINGTON,"SOLE, DOVER ","4,764,328","1,314,656",Commercial,Public
1989,WASHINGTON,"SOLE, ENGLISH ","2,109,511","697,057",Commercial,Public
1989,WASHINGTON,"SOLE, PETRALE ","977,650","824,751",Commercial,Public
1989,WASHINGTON,"SOLE, REX ","229,414","74,582",Commercial,Public
1989,WASHINGTON,"SOLE, ROCK ","70,806","26,875",Commercial,Public
1989,WASHINGTON,"SOLE, SAND ","213,865","157,681",Commercial,Public
1989,WASHINGTON,"SQUIDS, LOLIGINIDAE **","1,186",464,Commercial,Public
1989,WASHINGTON,"STURGEON, GREEN ","89,317","55,087",Commercial,Public
1989,WASHINGTON,"STURGEON, WHITE ","117,888","226,493",Commercial,Public
1989,WASHINGTON,"THORNYHEAD, SHORTSPINE ","342,044","127,170",Commercial,Public
1989,WASHINGTON,"TROUT, RAINBOW ","773,820","906,033",Commercial,Public
1989,WASHINGTON,"TUNA, ALBACORE ","480,198","329,757",Commercial,Public
1989,WASHINGTON,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **","7,111,596","3,351,332",Commercial,Public
1989,WASHINGTON,"VERTEBRATES, JAWED","127,736","89,664",Commercial,Confidential
1988,ALASKA,ABALONES **,"76,100","307,368",Commercial,Public
1988,ALASKA,"CLAM, PACIFIC GEODUCK ","189,856","57,338",Commercial,Public
1988,ALASKA,"COD, PACIFIC ","260,281,201","36,914,772",Commercial,Public
1988,ALASKA,"CONCHS, TRUE **",873,88,Commercial,Public
1988,ALASKA,"CRAB, DUNGENESS ","10,572,491","10,747,146",Commercial,Public
1988,ALASKA,"CRAB, KING **","20,988,031","84,478,800",Commercial,Public
1988,ALASKA,"CRAB, SNOW ","130,817,707","109,232,789",Commercial,Public
1988,ALASKA,"CRAB, SOUTHERN TANNER ","13,539,220","30,986,522",Commercial,Public
1988,ALASKA,"CRABS, DECAPODA (ORDER) **","15,738","30,406",Commercial,Public
1988,ALASKA,CRUSTACEANS **,"464,228","250,937",Commercial,Public
1988,ALASKA,FLATFISHES **,"11,402,353","1,181,230",Commercial,Public
1988,ALASKA,"FLOUNDER, ARROWTOOTH","2,057,211","111,794",Commercial,Public
1988,ALASKA,"FLOUNDER, STARRY ","796,552","173,686",Commercial,Public
1988,ALASKA,"FLOUNDERS, RIGHTEYE **","926,027","66,552",Commercial,Public
1988,ALASKA,"HALIBUT, GREENLAND ","14,520,962","3,038,240",Commercial,Public
1988,ALASKA,"HALIBUT, PACIFIC ","81,060,480","74,679,188",Commercial,Public
1988,ALASKA,"HERRING, PACIFIC","927,347","4,850,999",Commercial,Public
1988,ALASKA,"HERRING, PACIFIC ","111,682,194","49,043,070",Commercial,Public
1988,ALASKA,LINGCOD ,"1,561,958","591,666",Commercial,Public
1988,ALASKA,"MACKEREL, ATKA ","4,440,828","260,728",Commercial,Public
1988,ALASKA,"POLLOCK, WALLEYE","1,274,916,240","96,711,301",Commercial,Public
1988,ALASKA,"ROCKFISH, BLACK ","394,935","77,238",Commercial,Public
1988,ALASKA,"ROCKFISH, BOCACCIO ",76,16,Commercial,Public
1988,ALASKA,"ROCKFISH, CANARY ","9,193","3,618",Commercial,Public
1988,ALASKA,"ROCKFISH, DARKBLOTCHED ",325,69,Commercial,Public
1988,ALASKA,"ROCKFISH, PACIFIC OCEAN PERCH ","675,892","164,975",Commercial,Public
1988,ALASKA,"ROCKFISH, REDBANDED ","17,960","6,368",Commercial,Public
